health_region.x	province	YES	HR_UID	health_region.y
Not Reported	Nova Scotia	1	3547	North Bay Parry Sound District Health Unit
Not Reported	Nova Scotia	1	3549	Northwestern Health Unit
Not Reported	Nova Scotia	1	3551	City of Ottawa Health Unit
Not Reported	Nova Scotia	1	3552	Oxford County Health Unit
Not Reported	Nova Scotia	1	3553	Peel Regional Health Unit
Not Reported	Nova Scotia	1	3554	Perth District Health Unit
Not Reported	Nova Scotia	1	3555	Peterborough County - City Health Unit
Not Reported	Nova Scotia	1	3556	Porcupine Health Unit
Not Reported	Nova Scotia	1	3557	Renfrew County and District Health Unit
Not Reported	Nova Scotia	1	3558	The Eastern Ontario Health Unit
Not Reported	Nova Scotia	1	3560	Simcoe Muskoka District Health Unit
Not Reported	Nova Scotia	1	3561	Sudbury and District Health Unit
Not Reported	Nova Scotia	1	3562	Thunder Bay District Health Unit
Not Reported	Nova Scotia	1	3563	Timiskaming Health Unit
Not Reported	Nova Scotia	1	3565	Waterloo Health Unit
Not Reported	Nova Scotia	1	3566	Wellington-Dufferin-Guelph Health Unit
Not Reported	Nova Scotia	1	3568	Windsor-Essex County Health Unit
Not Reported	Nova Scotia	1	3570	York Regional Health Unit
Not Reported	Nova Scotia	1	3595	City of Toronto Health Unit
Not Reported	Nova Scotia	1	4601	Winnipeg Regional Health Authority
Not Reported	Nova Scotia	1	4602	Prairie Mountain Health
Not Reported	Nova Scotia	1	4603	Interlake-Eastern Regional Health Authority
Not Reported	Nova Scotia	1	4604	Northern Regional Health Authority
Not Reported	Nova Scotia	1	4605	Southern Health
Not Reported	Nova Scotia	1	4701	Sun Country Regional Health Authority
Not Reported	Nova Scotia	1	4702	Five Hills Regional Health Authority
Not Reported	Nova Scotia	1	4703	Cypress Regional Health Authority
Not Reported	Nova Scotia	1	4704	Regina Qu'Appelle Regional Health Authority
Not Reported	Nova Scotia	1	4705	Sunrise Regional Health Authority
Not Reported	Nova Scotia	1	4706	Saskatoon Regional Health Authority
Not Reported	Nova Scotia	1	4707	Heartland Regional Health Authority
Not Reported	Nova Scotia	1	4708	Kelsey Trail Regional Health Authority
Not Reported	Nova Scotia	1	4709	Prince Albert Parkland Regional Health Authority
Not Reported	Nova Scotia	1	4710	Prairie North Regional Health Authority
Not Reported	Nova Scotia	1	4711	Mamawetan Churchill River Regional Health Authority
Not Reported	Nova Scotia	1	4712	Keewatin Yatth� Regional Health Authority
Not Reported	Nova Scotia	1	4713	Athabasca Health Authority
Not Reported	Nova Scotia	1	4831	South Zone
Not Reported	Nova Scotia	1	4832	Calgary Zone
Not Reported	Nova Scotia	1	4833	Central Zone
Not Reported	Nova Scotia	1	4834	Edmonton Zone
Not Reported	Nova Scotia	1	4835	North Zone
Not Reported	Nova Scotia	1	5911	East Kootenay Health Service Delivery Area
Not Reported	Nova Scotia	1	5912	Kootenay-Boundary Health Service Delivery Area
Not Reported	Nova Scotia	1	5913	Okanagan Health Service Delivery Area
Not Reported	Nova Scotia	1	5914	Thompson/Cariboo Health Service Delivery Area
Not Reported	Nova Scotia	1	5921	Fraser East Health Service Delivery Area
Not Reported	Nova Scotia	1	5922	Fraser North Health Service Delivery Area
Not Reported	Nova Scotia	1	5923	Fraser South Health Service Delivery Area
Not Reported	Nova Scotia	1	5931	Richmond Health Service Delivery Area
Not Reported	Nova Scotia	1	5932	Vancouver Health Service Delivery Area
Not Reported	Nova Scotia	1	5933	North Shore/Coast Garibaldi Health Service Delivery Area
Not Reported	Nova Scotia	1	5941	South Vancouver Island Health Service Delivery Area
Not Reported	Nova Scotia	1	5942	Central Vancouver Island Health Service Delivery Area
Not Reported	Nova Scotia	1	5943	North Vancouver Island Health Service Delivery Area
Not Reported	Nova Scotia	1	5951	Northwest Health Service Delivery Area
Not Reported	Nova Scotia	1	5952	Northern Interior Health Service Delivery Area
Not Reported	Nova Scotia	1	5953	Northeast Health Service Delivery Area
Not Reported	Nova Scotia	1	6001	Yukon
Not Reported	Nova Scotia	1	6101	Northwest Territories
Not Reported	Nova Scotia	1	6201	Nunavut
Northern	BC	1	1011	Eastern Regional Integrated Health Authority
Northern	BC	1	1012	Central Regional Integrated Health Authority
Northern	BC	1	1013	Western Regional Integrated Health Authority
Northern	BC	1	1014	Labrador-Grenfell Regional Integrated Health Authority
Northern	BC	1	1100	Prince Edward Island
Northern	BC	1	1211	South Shore District Health Authority
Northern	BC	1	1212	South West Nova District Health Authority
Northern	BC	1	1223	Annapolis Valley District Health Authority
Northern	BC	1	1234	Colchester East Hants Health Authority
Northern	BC	1	1235	Cumberland Health Authority
Northern	BC	1	1246	Pictou County Health Authority
Northern	BC	1	1247	Guysborough Antigonish Strait Health Authority
Northern	BC	1	1258	Cape Breton District Health Authority
Northern	BC	1	1269	Capital District Health Authority
Northern	BC	1	1301	Zone 1
Northern	BC	1	1302	Zone 2
Northern	BC	1	1303	Zone 3
Northern	BC	1	1304	Zone 4
Northern	BC	1	1305	Zone 5
Northern	BC	1	1306	Zone 6
Northern	BC	1	1307	Zone 7
Northern	BC	1	2401	R�gion du Bas-Saint-Laurent
Northern	BC	1	2402	R�gion du Saguenay�Lac-Saint-Jean
Northern	BC	1	2403	R�gion de la Capitale-Nationale
Northern	BC	1	2404	R�gion de la Mauricie et du Centre-du-Qu�bec
Northern	BC	1	2405	R�gion de l'Estrie
Northern	BC	1	2406	R�gion de Montr�al
Northern	BC	1	2407	R�gion de l'Outaouais
Northern	BC	1	2408	R�gion de l'Abitibi-T�miscamingue
Northern	BC	1	2409	R�gion de la C�te-Nord
Northern	BC	1	2410	R�gion du Nord-du-Qu�bec
Northern	BC	1	2411	R�gion de la Gasp�sie��les-de-la-Madeleine
Northern	BC	1	2412	R�gion de la Chaudi�re-Appalaches
Northern	BC	1	2413	R�gion de Laval
Northern	BC	1	2414	R�gion de Lanaudi�re
Northern	BC	1	2415	R�gion des Laurentides
Northern	BC	1	2416	R�gion de la Mont�r�gie
Northern	BC	1	2417	R�gion du Nunavik
Northern	BC	1	2418	R�gion des Terres-Cries-de-la-Baie-James
Northern	BC	1	3526	The District of Algoma Health Unit
Northern	BC	1	3527	Brant County Health Unit
Northern	BC	1	3530	Durham Regional Health Unit
Northern	BC	1	3531	Elgin-St. Thomas Health Unit
Northern	BC	1	3533	Grey Bruce Health Unit
Northern	BC	1	3534	Haldimand-Norfolk Health Unit
Northern	BC	1	3535	Haliburton, Kawartha, Pine Ridge District Health Unit
Northern	BC	1	3536	Halton Regional Health Unit
Northern	BC	1	3537	City of Hamilton Health Unit
Northern	BC	1	3538	Hastings and Prince Edward Counties Health Unit
Northern	BC	1	3539	Huron County Health Unit
Northern	BC	1	3540	Chatham-Kent Health Unit
Northern	BC	1	3541	Kingston, Frontenac and Lennox and Addington Health Unit
Northern	BC	1	3542	Lambton Health Unit
Northern	BC	1	3543	Leeds, Grenville and Lanark District Health Unit
Northern	BC	1	3544	Middlesex-London Health Unit
Northern	BC	1	3546	Niagara Regional Area Health Unit
Northern	BC	1	3547	North Bay Parry Sound District Health Unit
Northern	BC	1	3549	Northwestern Health Unit
Northern	BC	1	3551	City of Ottawa Health Unit
Northern	BC	1	3552	Oxford County Health Unit
Northern	BC	1	3553	Peel Regional Health Unit
Northern	BC	1	3554	Perth District Health Unit
Northern	BC	1	3555	Peterborough County - City Health Unit
Northern	BC	1	3556	Porcupine Health Unit
Northern	BC	1	3557	Renfrew County and District Health Unit
Northern	BC	1	3558	The Eastern Ontario Health Unit
Northern	BC	1	3560	Simcoe Muskoka District Health Unit
Northern	BC	1	3561	Sudbury and District Health Unit
Northern	BC	1	3562	Thunder Bay District Health Unit
Northern	BC	1	3563	Timiskaming Health Unit
Northern	BC	1	3565	Waterloo Health Unit
Northern	BC	1	3566	Wellington-Dufferin-Guelph Health Unit
Northern	BC	1	3568	Windsor-Essex County Health Unit
Northern	BC	1	3570	York Regional Health Unit
Northern	BC	1	3595	City of Toronto Health Unit
Northern	BC	1	4601	Winnipeg Regional Health Authority
Northern	BC	1	4602	Prairie Mountain Health
Northern	BC	1	4603	Interlake-Eastern Regional Health Authority
Northern	BC	1	4604	Northern Regional Health Authority
Northern	BC	1	4605	Southern Health
Northern	BC	1	4701	Sun Country Regional Health Authority
Northern	BC	1	4702	Five Hills Regional Health Authority
Northern	BC	1	4703	Cypress Regional Health Authority
Northern	BC	1	4704	Regina Qu'Appelle Regional Health Authority
Northern	BC	1	4705	Sunrise Regional Health Authority
Northern	BC	1	4706	Saskatoon Regional Health Authority
Northern	BC	1	4707	Heartland Regional Health Authority
Northern	BC	1	4708	Kelsey Trail Regional Health Authority
Northern	BC	1	4709	Prince Albert Parkland Regional Health Authority
Northern	BC	1	4710	Prairie North Regional Health Authority
Northern	BC	1	4711	Mamawetan Churchill River Regional Health Authority
Northern	BC	1	4712	Keewatin Yatth� Regional Health Authority
Northern	BC	1	4713	Athabasca Health Authority
Northern	BC	1	4831	South Zone
Northern	BC	1	4832	Calgary Zone
Northern	BC	1	4833	Central Zone
Northern	BC	1	4834	Edmonton Zone
Northern	BC	1	4835	North Zone
Northern	BC	1	5911	East Kootenay Health Service Delivery Area
Northern	BC	1	5912	Kootenay-Boundary Health Service Delivery Area
Northern	BC	1	5913	Okanagan Health Service Delivery Area
Northern	BC	1	5914	Thompson/Cariboo Health Service Delivery Area
Northern	BC	1	5921	Fraser East Health Service Delivery Area
Northern	BC	1	5922	Fraser North Health Service Delivery Area
Northern	BC	1	5923	Fraser South Health Service Delivery Area
Northern	BC	1	5931	Richmond Health Service Delivery Area
Northern	BC	1	5932	Vancouver Health Service Delivery Area
Northern	BC	1	5933	North Shore/Coast Garibaldi Health Service Delivery Area
Northern	BC	1	5941	South Vancouver Island Health Service Delivery Area
Northern	BC	1	5942	Central Vancouver Island Health Service Delivery Area
Northern	BC	1	5943	North Vancouver Island Health Service Delivery Area
Northern	BC	1	5951	Northwest Health Service Delivery Area
Northern	BC	1	5952	Northern Interior Health Service Delivery Area
Northern	BC	1	5953	Northeast Health Service Delivery Area
Northern	BC	1	6001	Yukon
Northern	BC	1	6101	Northwest Territories
Northern	BC	1	6201	Nunavut
Southern Health	Manitoba	1	1011	Eastern Regional Integrated Health Authority
Southern Health	Manitoba	1	1012	Central Regional Integrated Health Authority
Southern Health	Manitoba	1	1013	Western Regional Integrated Health Authority
Southern Health	Manitoba	1	1014	Labrador-Grenfell Regional Integrated Health Authority
Southern Health	Manitoba	1	1100	Prince Edward Island
Southern Health	Manitoba	1	1211	South Shore District Health Authority
Southern Health	Manitoba	1	1212	South West Nova District Health Authority
Southern Health	Manitoba	1	1223	Annapolis Valley District Health Authority
Southern Health	Manitoba	1	1234	Colchester East Hants Health Authority
Southern Health	Manitoba	1	1235	Cumberland Health Authority
Southern Health	Manitoba	1	1246	Pictou County Health Authority
Southern Health	Manitoba	1	1247	Guysborough Antigonish Strait Health Authority
Southern Health	Manitoba	1	1258	Cape Breton District Health Authority
Southern Health	Manitoba	1	1269	Capital District Health Authority
Southern Health	Manitoba	1	1301	Zone 1
Southern Health	Manitoba	1	1302	Zone 2
Southern Health	Manitoba	1	1303	Zone 3
Southern Health	Manitoba	1	1304	Zone 4
Southern Health	Manitoba	1	1305	Zone 5
Southern Health	Manitoba	1	1306	Zone 6
Southern Health	Manitoba	1	1307	Zone 7
Southern Health	Manitoba	1	2401	R�gion du Bas-Saint-Laurent
Southern Health	Manitoba	1	2402	R�gion du Saguenay�Lac-Saint-Jean
Southern Health	Manitoba	1	2403	R�gion de la Capitale-Nationale
Southern Health	Manitoba	1	2404	R�gion de la Mauricie et du Centre-du-Qu�bec
Southern Health	Manitoba	1	2405	R�gion de l'Estrie
Southern Health	Manitoba	1	2406	R�gion de Montr�al
Southern Health	Manitoba	1	2407	R�gion de l'Outaouais
Southern Health	Manitoba	1	2408	R�gion de l'Abitibi-T�miscamingue
Southern Health	Manitoba	1	2409	R�gion de la C�te-Nord
Southern Health	Manitoba	1	2410	R�gion du Nord-du-Qu�bec
Southern Health	Manitoba	1	2411	R�gion de la Gasp�sie��les-de-la-Madeleine
Southern Health	Manitoba	1	2412	R�gion de la Chaudi�re-Appalaches
Southern Health	Manitoba	1	2413	R�gion de Laval
Southern Health	Manitoba	1	2414	R�gion de Lanaudi�re
Southern Health	Manitoba	1	2415	R�gion des Laurentides
Southern Health	Manitoba	1	2416	R�gion de la Mont�r�gie
Southern Health	Manitoba	1	2417	R�gion du Nunavik
Southern Health	Manitoba	1	2418	R�gion des Terres-Cries-de-la-Baie-James
Southern Health	Manitoba	1	3526	The District of Algoma Health Unit
Southern Health	Manitoba	1	3527	Brant County Health Unit
Southern Health	Manitoba	1	3530	Durham Regional Health Unit
Southern Health	Manitoba	1	3531	Elgin-St. Thomas Health Unit
Southern Health	Manitoba	1	3533	Grey Bruce Health Unit
Southern Health	Manitoba	1	3534	Haldimand-Norfolk Health Unit
Southern Health	Manitoba	1	3535	Haliburton, Kawartha, Pine Ridge District Health Unit
Southern Health	Manitoba	1	3536	Halton Regional Health Unit
Southern Health	Manitoba	1	3537	City of Hamilton Health Unit
Southern Health	Manitoba	1	3538	Hastings and Prince Edward Counties Health Unit
Southern Health	Manitoba	1	3539	Huron County Health Unit
Southern Health	Manitoba	1	3540	Chatham-Kent Health Unit
Southern Health	Manitoba	1	3541	Kingston, Frontenac and Lennox and Addington Health Unit
Southern Health	Manitoba	1	3542	Lambton Health Unit
Southern Health	Manitoba	1	3543	Leeds, Grenville and Lanark District Health Unit
Southern Health	Manitoba	1	3544	Middlesex-London Health Unit
Southern Health	Manitoba	1	3546	Niagara Regional Area Health Unit
Southern Health	Manitoba	1	3547	North Bay Parry Sound District Health Unit
Southern Health	Manitoba	1	3549	Northwestern Health Unit
Southern Health	Manitoba	1	3551	City of Ottawa Health Unit
Southern Health	Manitoba	1	3552	Oxford County Health Unit
Southern Health	Manitoba	1	3553	Peel Regional Health Unit
Southern Health	Manitoba	1	3554	Perth District Health Unit
Southern Health	Manitoba	1	3555	Peterborough County - City Health Unit
Southern Health	Manitoba	1	3556	Porcupine Health Unit
Southern Health	Manitoba	1	3557	Renfrew County and District Health Unit
Southern Health	Manitoba	1	3558	The Eastern Ontario Health Unit
Southern Health	Manitoba	1	3560	Simcoe Muskoka District Health Unit
Southern Health	Manitoba	1	3561	Sudbury and District Health Unit
Southern Health	Manitoba	1	3562	Thunder Bay District Health Unit
Southern Health	Manitoba	1	3563	Timiskaming Health Unit
Southern Health	Manitoba	1	3565	Waterloo Health Unit
Southern Health	Manitoba	1	3566	Wellington-Dufferin-Guelph Health Unit
Southern Health	Manitoba	1	3568	Windsor-Essex County Health Unit
Southern Health	Manitoba	1	3570	York Regional Health Unit
Southern Health	Manitoba	1	3595	City of Toronto Health Unit
Southern Health	Manitoba	1	4601	Winnipeg Regional Health Authority
Southern Health	Manitoba	1	4602	Prairie Mountain Health
Southern Health	Manitoba	1	4603	Interlake-Eastern Regional Health Authority
Southern Health	Manitoba	1	4604	Northern Regional Health Authority
Southern Health	Manitoba	1	4605	Southern Health
Southern Health	Manitoba	1	4701	Sun Country Regional Health Authority
Southern Health	Manitoba	1	4702	Five Hills Regional Health Authority
Southern Health	Manitoba	1	4703	Cypress Regional Health Authority
Southern Health	Manitoba	1	4704	Regina Qu'Appelle Regional Health Authority
Southern Health	Manitoba	1	4705	Sunrise Regional Health Authority
Southern Health	Manitoba	1	4706	Saskatoon Regional Health Authority
Southern Health	Manitoba	1	4707	Heartland Regional Health Authority
Southern Health	Manitoba	1	4708	Kelsey Trail Regional Health Authority
Southern Health	Manitoba	1	4709	Prince Albert Parkland Regional Health Authority
Southern Health	Manitoba	1	4710	Prairie North Regional Health Authority
Southern Health	Manitoba	1	4711	Mamawetan Churchill River Regional Health Authority
Southern Health	Manitoba	1	4712	Keewatin Yatth� Regional Health Authority
Southern Health	Manitoba	1	4713	Athabasca Health Authority
Southern Health	Manitoba	1	4831	South Zone
Southern Health	Manitoba	1	4832	Calgary Zone
Southern Health	Manitoba	1	4833	Central Zone
Southern Health	Manitoba	1	4834	Edmonton Zone
Southern Health	Manitoba	1	4835	North Zone
Southern Health	Manitoba	1	5911	East Kootenay Health Service Delivery Area
Southern Health	Manitoba	1	5912	Kootenay-Boundary Health Service Delivery Area
Southern Health	Manitoba	1	5913	Okanagan Health Service Delivery Area
Southern Health	Manitoba	1	5914	Thompson/Cariboo Health Service Delivery Area
Southern Health	Manitoba	1	5921	Fraser East Health Service Delivery Area
Southern Health	Manitoba	1	5922	Fraser North Health Service Delivery Area
Southern Health	Manitoba	1	5923	Fraser South Health Service Delivery Area
Southern Health	Manitoba	1	5931	Richmond Health Service Delivery Area
Southern Health	Manitoba	1	5932	Vancouver Health Service Delivery Area
Southern Health	Manitoba	1	5933	North Shore/Coast Garibaldi Health Service Delivery Area
Southern Health	Manitoba	1	5941	South Vancouver Island Health Service Delivery Area
Southern Health	Manitoba	1	5942	Central Vancouver Island Health Service Delivery Area
Southern Health	Manitoba	1	5943	North Vancouver Island Health Service Delivery Area
Southern Health	Manitoba	1	5951	Northwest Health Service Delivery Area
Southern Health	Manitoba	1	5952	Northern Interior Health Service Delivery Area
Southern Health	Manitoba	1	5953	Northeast Health Service Delivery Area
Southern Health	Manitoba	1	6001	Yukon
Southern Health	Manitoba	1	6101	Northwest Territories
Southern Health	Manitoba	1	6201	Nunavut
Chatham-Kent	Ontario	1	1011	Eastern Regional Integrated Health Authority
Chatham-Kent	Ontario	1	1012	Central Regional Integrated Health Authority
Chatham-Kent	Ontario	1	1013	Western Regional Integrated Health Authority
Chatham-Kent	Ontario	1	1014	Labrador-Grenfell Regional Integrated Health Authority
Chatham-Kent	Ontario	1	1100	Prince Edward Island
Chatham-Kent	Ontario	1	1211	South Shore District Health Authority
Chatham-Kent	Ontario	1	1212	South West Nova District Health Authority
Chatham-Kent	Ontario	1	1223	Annapolis Valley District Health Authority
Chatham-Kent	Ontario	1	1234	Colchester East Hants Health Authority
Chatham-Kent	Ontario	1	1235	Cumberland Health Authority
Chatham-Kent	Ontario	1	1246	Pictou County Health Authority
Chatham-Kent	Ontario	1	1247	Guysborough Antigonish Strait Health Authority
Chatham-Kent	Ontario	1	1258	Cape Breton District Health Authority
Chatham-Kent	Ontario	1	1269	Capital District Health Authority
Chatham-Kent	Ontario	1	1301	Zone 1
Chatham-Kent	Ontario	1	1302	Zone 2
Chatham-Kent	Ontario	1	1303	Zone 3
Chatham-Kent	Ontario	1	1304	Zone 4
Chatham-Kent	Ontario	1	1305	Zone 5
Chatham-Kent	Ontario	1	1306	Zone 6
Chatham-Kent	Ontario	1	1307	Zone 7
Chatham-Kent	Ontario	1	2401	R�gion du Bas-Saint-Laurent
Chatham-Kent	Ontario	1	2402	R�gion du Saguenay�Lac-Saint-Jean
Chatham-Kent	Ontario	1	2403	R�gion de la Capitale-Nationale
Chatham-Kent	Ontario	1	2404	R�gion de la Mauricie et du Centre-du-Qu�bec
Chatham-Kent	Ontario	1	2405	R�gion de l'Estrie
Chatham-Kent	Ontario	1	2406	R�gion de Montr�al
Chatham-Kent	Ontario	1	2407	R�gion de l'Outaouais
Chatham-Kent	Ontario	1	2408	R�gion de l'Abitibi-T�miscamingue
Chatham-Kent	Ontario	1	2409	R�gion de la C�te-Nord
Chatham-Kent	Ontario	1	2410	R�gion du Nord-du-Qu�bec
Chatham-Kent	Ontario	1	2411	R�gion de la Gasp�sie��les-de-la-Madeleine
Chatham-Kent	Ontario	1	2412	R�gion de la Chaudi�re-Appalaches
Chatham-Kent	Ontario	1	2413	R�gion de Laval
Chatham-Kent	Ontario	1	2414	R�gion de Lanaudi�re
Chatham-Kent	Ontario	1	2415	R�gion des Laurentides
Chatham-Kent	Ontario	1	2416	R�gion de la Mont�r�gie
Chatham-Kent	Ontario	1	2417	R�gion du Nunavik
Chatham-Kent	Ontario	1	2418	R�gion des Terres-Cries-de-la-Baie-James
Chatham-Kent	Ontario	1	3526	The District of Algoma Health Unit
Chatham-Kent	Ontario	1	3527	Brant County Health Unit
Chatham-Kent	Ontario	1	3530	Durham Regional Health Unit
Chatham-Kent	Ontario	1	3531	Elgin-St. Thomas Health Unit
Chatham-Kent	Ontario	1	3533	Grey Bruce Health Unit
Chatham-Kent	Ontario	1	3534	Haldimand-Norfolk Health Unit
Chatham-Kent	Ontario	1	3535	Haliburton, Kawartha, Pine Ridge District Health Unit
Chatham-Kent	Ontario	1	3536	Halton Regional Health Unit
Chatham-Kent	Ontario	1	3537	City of Hamilton Health Unit
Chatham-Kent	Ontario	1	3538	Hastings and Prince Edward Counties Health Unit
Chatham-Kent	Ontario	1	3539	Huron County Health Unit
Chatham-Kent	Ontario	1	3540	Chatham-Kent Health Unit
Chatham-Kent	Ontario	1	3541	Kingston, Frontenac and Lennox and Addington Health Unit
Chatham-Kent	Ontario	1	3542	Lambton Health Unit
Chatham-Kent	Ontario	1	3543	Leeds, Grenville and Lanark District Health Unit
Chatham-Kent	Ontario	1	3544	Middlesex-London Health Unit
Chatham-Kent	Ontario	1	3546	Niagara Regional Area Health Unit
Chatham-Kent	Ontario	1	3547	North Bay Parry Sound District Health Unit
Chatham-Kent	Ontario	1	3549	Northwestern Health Unit
Chatham-Kent	Ontario	1	3551	City of Ottawa Health Unit
Chatham-Kent	Ontario	1	3552	Oxford County Health Unit
Chatham-Kent	Ontario	1	3553	Peel Regional Health Unit
Chatham-Kent	Ontario	1	3554	Perth District Health Unit
Chatham-Kent	Ontario	1	3555	Peterborough County - City Health Unit
Chatham-Kent	Ontario	1	3556	Porcupine Health Unit
Chatham-Kent	Ontario	1	3557	Renfrew County and District Health Unit
Chatham-Kent	Ontario	1	3558	The Eastern Ontario Health Unit
Chatham-Kent	Ontario	1	3560	Simcoe Muskoka District Health Unit
Chatham-Kent	Ontario	1	3561	Sudbury and District Health Unit
Chatham-Kent	Ontario	1	3562	Thunder Bay District Health Unit
Chatham-Kent	Ontario	1	3563	Timiskaming Health Unit
Chatham-Kent	Ontario	1	3565	Waterloo Health Unit
Chatham-Kent	Ontario	1	3566	Wellington-Dufferin-Guelph Health Unit
Chatham-Kent	Ontario	1	3568	Windsor-Essex County Health Unit
Chatham-Kent	Ontario	1	3570	York Regional Health Unit
Chatham-Kent	Ontario	1	3595	City of Toronto Health Unit
Chatham-Kent	Ontario	1	4601	Winnipeg Regional Health Authority
Chatham-Kent	Ontario	1	4602	Prairie Mountain Health
Chatham-Kent	Ontario	1	4603	Interlake-Eastern Regional Health Authority
Chatham-Kent	Ontario	1	4604	Northern Regional Health Authority
Chatham-Kent	Ontario	1	4605	Southern Health
Chatham-Kent	Ontario	1	4701	Sun Country Regional Health Authority
Chatham-Kent	Ontario	1	4702	Five Hills Regional Health Authority
Chatham-Kent	Ontario	1	4703	Cypress Regional Health Authority
Chatham-Kent	Ontario	1	4704	Regina Qu'Appelle Regional Health Authority
Chatham-Kent	Ontario	1	4705	Sunrise Regional Health Authority
Chatham-Kent	Ontario	1	4706	Saskatoon Regional Health Authority
Chatham-Kent	Ontario	1	4707	Heartland Regional Health Authority
Chatham-Kent	Ontario	1	4708	Kelsey Trail Regional Health Authority
Chatham-Kent	Ontario	1	4709	Prince Albert Parkland Regional Health Authority
Chatham-Kent	Ontario	1	4710	Prairie North Regional Health Authority
Chatham-Kent	Ontario	1	4711	Mamawetan Churchill River Regional Health Authority
Chatham-Kent	Ontario	1	4712	Keewatin Yatth� Regional Health Authority
Chatham-Kent	Ontario	1	4713	Athabasca Health Authority
Chatham-Kent	Ontario	1	4831	South Zone
Chatham-Kent	Ontario	1	4832	Calgary Zone
Chatham-Kent	Ontario	1	4833	Central Zone
Chatham-Kent	Ontario	1	4834	Edmonton Zone
Chatham-Kent	Ontario	1	4835	North Zone
Chatham-Kent	Ontario	1	5911	East Kootenay Health Service Delivery Area
Chatham-Kent	Ontario	1	5912	Kootenay-Boundary Health Service Delivery Area
Chatham-Kent	Ontario	1	5913	Okanagan Health Service Delivery Area
Chatham-Kent	Ontario	1	5914	Thompson/Cariboo Health Service Delivery Area
Chatham-Kent	Ontario	1	5921	Fraser East Health Service Delivery Area
Chatham-Kent	Ontario	1	5922	Fraser North Health Service Delivery Area
Chatham-Kent	Ontario	1	5923	Fraser South Health Service Delivery Area
Chatham-Kent	Ontario	1	5931	Richmond Health Service Delivery Area
Chatham-Kent	Ontario	1	5932	Vancouver Health Service Delivery Area
Chatham-Kent	Ontario	1	5933	North Shore/Coast Garibaldi Health Service Delivery Area
Chatham-Kent	Ontario	1	5941	South Vancouver Island Health Service Delivery Area
Chatham-Kent	Ontario	1	5942	Central Vancouver Island Health Service Delivery Area
Chatham-Kent	Ontario	1	5943	North Vancouver Island Health Service Delivery Area
Chatham-Kent	Ontario	1	5951	Northwest Health Service Delivery Area
Chatham-Kent	Ontario	1	5952	Northern Interior Health Service Delivery Area
Chatham-Kent	Ontario	1	5953	Northeast Health Service Delivery Area
Chatham-Kent	Ontario	1	6001	Yukon
Chatham-Kent	Ontario	1	6101	Northwest Territories
Chatham-Kent	Ontario	1	6201	Nunavut
Brant	Ontario	1	1011	Eastern Regional Integrated Health Authority
Brant	Ontario	1	1012	Central Regional Integrated Health Authority
Brant	Ontario	1	1013	Western Regional Integrated Health Authority
Brant	Ontario	1	1014	Labrador-Grenfell Regional Integrated Health Authority
Brant	Ontario	1	1100	Prince Edward Island
Brant	Ontario	1	1211	South Shore District Health Authority
Brant	Ontario	1	1212	South West Nova District Health Authority
Brant	Ontario	1	1223	Annapolis Valley District Health Authority
Brant	Ontario	1	1234	Colchester East Hants Health Authority
Brant	Ontario	1	1235	Cumberland Health Authority
Brant	Ontario	1	1246	Pictou County Health Authority
Brant	Ontario	1	1247	Guysborough Antigonish Strait Health Authority
Brant	Ontario	1	1258	Cape Breton District Health Authority
Brant	Ontario	1	1269	Capital District Health Authority
Brant	Ontario	1	1301	Zone 1
Brant	Ontario	1	1302	Zone 2
Brant	Ontario	1	1303	Zone 3
Brant	Ontario	1	1304	Zone 4
Brant	Ontario	1	1305	Zone 5
Brant	Ontario	1	1306	Zone 6
Brant	Ontario	1	1307	Zone 7
Brant	Ontario	1	2401	R�gion du Bas-Saint-Laurent
Brant	Ontario	1	2402	R�gion du Saguenay�Lac-Saint-Jean
Brant	Ontario	1	2403	R�gion de la Capitale-Nationale
Brant	Ontario	1	2404	R�gion de la Mauricie et du Centre-du-Qu�bec
Brant	Ontario	1	2405	R�gion de l'Estrie
Brant	Ontario	1	2406	R�gion de Montr�al
Brant	Ontario	1	2407	R�gion de l'Outaouais
Brant	Ontario	1	2408	R�gion de l'Abitibi-T�miscamingue
Brant	Ontario	1	2409	R�gion de la C�te-Nord
Brant	Ontario	1	2410	R�gion du Nord-du-Qu�bec
Brant	Ontario	1	2411	R�gion de la Gasp�sie��les-de-la-Madeleine
Brant	Ontario	1	2412	R�gion de la Chaudi�re-Appalaches
Brant	Ontario	1	2413	R�gion de Laval
Brant	Ontario	1	2414	R�gion de Lanaudi�re
Brant	Ontario	1	2415	R�gion des Laurentides
Brant	Ontario	1	2416	R�gion de la Mont�r�gie
Brant	Ontario	1	2417	R�gion du Nunavik
Brant	Ontario	1	2418	R�gion des Terres-Cries-de-la-Baie-James
Brant	Ontario	1	3526	The District of Algoma Health Unit
Brant	Ontario	1	3527	Brant County Health Unit
Brant	Ontario	1	3530	Durham Regional Health Unit
Brant	Ontario	1	3531	Elgin-St. Thomas Health Unit
Brant	Ontario	1	3533	Grey Bruce Health Unit
Brant	Ontario	1	3534	Haldimand-Norfolk Health Unit
Brant	Ontario	1	3535	Haliburton, Kawartha, Pine Ridge District Health Unit
Brant	Ontario	1	3536	Halton Regional Health Unit
Brant	Ontario	1	3537	City of Hamilton Health Unit
Brant	Ontario	1	3538	Hastings and Prince Edward Counties Health Unit
